Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Somalia,SOM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051.70296,1222.402095,1422.081532,1506.293758,1558.294425,1585.212106,1612.511583,1538.248573,1609.093512,1710.962281
Serbia,SRB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4826.394886,5227.814607,5717.231205,5997.438917,5528.760033,6019.914888,6483.012114,7224.61832,7646.134655,8487.645206,9181.688301,10207.69479,11237.43912,12632.01941,12534.60873,12798.09975,13746.88482,13933.72227,14628.92025,14659.61688,14928.46315,15857.90191,16611.13178,17718.04973,19404.83297,19567.75679,21476.53175,23914.17419
Sub-Saharan Africa (excluding high income),SSA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1788.638852,1810.517865,1801.522097,1787.136618,1798.42842,1852.158871,1931.858745,1998.064099,2019.431326,2042.503149,2106.614047,2188.009763,2296.122254,2375.98051,2531.631773,2695.197202,2869.116055,3043.184496,3176.241524,3201.840267,3337.310232,3459.746176,3451.462691,3586.725576,3746.779944,3737.369244,3763.227005,3809.523831,3907.860185,3980.957746,3856.093325,4095.762119,4432.190448
South Sudan,SSD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2884.610804,2915.534161,2957.196538,2730.005127,1435.679233,1957.284349,1407.699028,1181.931603,,,,,,,
Sub-Saharan Africa,SSF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1789.603557,1811.524536,1802.620958,1788.333287,1799.5814,1853.306255,1933.125385,1999.496794,2020.87964,2043.961479,2108.135099,2189.479033,2297.578518,2377.322696,2532.916548,2696.618628,2870.688511,3044.911489,3177.881549,3203.395935,3338.906195,3461.518092,3453.242286,3588.4887,3748.728014,3739.273895,3765.282683,3811.643394,3910.061296,3983.260219,3858.17502,4098.007476,4434.699139
Small states,SST,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10155.72575,10648.55814,11161.50941,11770.58627,12909.42654,13772.76544,15400.24168,16891.89348,18093.17124,18179.17404,19516.45163,20980.3627,21912.18465,22176.85399,22113.62338,19314.17819,18904.27943,20154.56269,20747.08544,21334.61529,20192.96639,21728.10754,24357.50024
Sao Tome and Principe,STP,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1899.181462,1945.92068,2094.059286,2170.793147,2328.155042,2549.00569,2647.407323,2797.738517,2841.31498,2852.886921,2908.025535,2681.788945,2923.41025,3199.926146,3130.325953,3267.607329,3373.264194,3549.160577,3629.701391,3703.821652,3864.790929,4061.808081
Suriname,SUR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6487.968534,6835.070577,6959.573054,6602.279332,6904.323288,6920.250285,6967.584904,7341.980587,7449.610864,7310.938036,7497.480531,7850.773452,8059.59138,8595.719644,9449.316872,10072.75834,10863.02299,11595.30412,12169.23295,12474.99731,13129.33464,14030.2129,15308.15694,16318.60062,16764.04271,16721.29593,14633.19259,17753.06027,18881.61538,19231.42159,16187.63096,16343.58433,17773.48396
Slovak Republic,SVK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7176.366224,7471.302368,8072.502764,8697.900096,9407.489399,10086.11237,10623.25771,10714.17713,11378.75918,12388.36608,13312.20331,14181.82527,15226.41935,16639.39412,18912.80029,21225.06335,23725.85776,23080.81038,25401.74588,26258.82863,26994.05775,28019.05884,29029.07823,30054.12184,29737.5708,30142.36745,31369.79883,33453.80787,32922.86609,34505.34808,37457.17302
Slovenia,SVN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13628.22635,14308.3095,15282.74416,16056.41678,17083.25172,18004.68253,18951.82334,20241.52568,21113.45193,22761.05931,23852.64304,25718.7622,27573.64458,29604.29147,27538.01444,27825.47649,28931.38332,29042.82027,29973.69935,30870.02367,31628.24718,33936.04406,36507.55304,38971.82412,42131.38859,40892.92585,44033.76373,48302.52664
Sweden,SWE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20425.72703,20732.68217,20836.90662,20769.21106,21890.24753,23107.18681,23934.111,24805.76608,25888.43883,27471.55827,29623.99119,29933.34453,30926.5056,31816.4701,33858.8045,34244.46502,37727.72488,40910.32369,42158.2957,40279.87701,42221.7582,44608.58026,45432.43197,46312.39238,47184.66913,49103.13343,50430.25282,51947.95425,53521.63064,56404.3002,56140.5524,60396.7137,65156.9537
Eswatini,SWZ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3384.645083,3417.824698,3470.212733,3554.147754,3716.075321,3977.766839,4119.757399,4246.049904,4342.432845,4474.756292,4601.886069,4705.425697,4943.393226,5197.04913,5493.801645,5971.67025,6489.393834,6920.100347,7072.527565,7196.137852,7524.310394,7814.518442,8027.305488,8463.334128,8557.265286,8580.639991,8488.449307,8213.920619,8544.515758,8861.814915,8754.786038,10026.79524,10699.54236
Sint Maarten (Dutch part),SXM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35658.38971,37440.7337,40719.20517,35955.98423,35518.38755,42495.88803,43237.81865,43171.2177,43055.54348,40744.98415,45235.08641,39063.82267,42329.24046,49540.86453
Seychelles,SYC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8956.92487,9389.535732,10245.25382,11022.00449,10694.162,10811.24818,11933.51396,13460.63714,13677.8833,13855.4568,14640.73291,14617.78292,14573.21745,14145.11009,14163.15328,15849.18119,17506.95015,19476.32022,18881.76011,18459.03339,18984.87945,21787.52045,22183.47931,22315.92281,24682.83964,24310.6721,26261.83763,27336.60837,28755.70998,30427.75877,28200.76827,30817.79244,29771.74661
Syrian Arab Republic,SYR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22996.43067,20573.44595,20801.68195,22273.0244,23730.15895,25190.06425,25207.83169,26182.5858,27033.38156,19509.71181,21808.24563,24471.51787
Chad,TCD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.9143997,772.5010987,818.0578822,689.9750584,759.1079325,750.9123715,747.7881572,776.6585527,811.8594545,789.735094,773.6499304,854.3746237,909.4612937,1022.523506,1342.190968,1560.653018,1562.907046,1602.449609,1626.031801,1646.509959,1828.677828,1804.062929,1734.843414,1569.49404,1672.98072,1816.288184,1660.984878,1579.7606,1601.132445,1628.242767,1572.601587,1572.973628,1668.575526
East Asia & Pacific (IDA & IBRD countries),TEA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475.426555,1617.072453,1797.298133,2003.426874,2225.665229,2457.5888,2688.377001,2882.631682,2904.350783,3083.183255,3350.235915,3613.117379,3914.342282,4293.593391,4752.91111,5319.145731,6004.430681,6836.403473,7481.67841,8027.057753,8835.923809,9688.151741,10488.37211,11080.26916,11591.13423,11915.14965,12441.59737,13122.4527,14205.24585,15196.74512,15431.31766,17202.85026,19039.58867
Europe & Central Asia (IDA & IBRD countries),TEC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6919.951872,6723.359866,6268.396725,6112.462136,5653.805229,5736.673546,5870.821638,6138.913286,5768.132188,5974.116524,6618.928242,6996.302443,7494.672775,8201.937843,9147.288498,10162.79735,12012.06301,13405.66365,15279.84117,14889.7484,15924.53227,17516.30442,18519.27188,19795.83933,20235.8697,20030.04673,20605.859,21935.63924,23459.51688,24509.10922,24387.73834,26974.15102,30188.24876
Togo,TGO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1145.240353,1142.014173,1089.859139,953.7327363,1116.150868,1175.275469,1253.818456,1412.225991,1355.218375,1368.020987,1349.223978,1353.840281,1390.764185,1474.581166,1460.492289,1399.200292,1439.60452,1419.265923,1462.552393,1509.473774,1574.421862,1656.16195,1677.296286,1739.13225,1818.041895,1884.96673,1928.141125,1970.21484,2063.382109,2151.285143,2173.872929,2351.313774,2601.750009
Thailand,THA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4410.624118,4873.125264,5307.676505,5796.636691,6302.902066,6862.213721,7286.400698,7116.004533,6565.351326,6884.527656,7281.412781,7631.319331,8153.46134,8835.846909,9564.791425,10198.16013,10952.19941,11769.52507,12111.37185,12018.17363,12988.92968,13284.11978,14586.90662,15090.09836,15143.39573,15466.76063,16231.25449,17008.03842,18093.81978,18760.4124,17810.25075,18855.02327,20679.11948
Tajikistan,TJK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2573.403809,2409.956529,1719.152595,1455.428266,1152.509408,1011.035095,840.6428574,857.9308513,907.7840103,949.5813386,1037.940571,1138.362831,1254.931486,1392.633868,1547.459263,1671.472877,1810.151505,1967.564156,2123.474867,2177.629401,2299.875848,2468.581349,2722.167006,2999.224713,3273.932495,3124.539399,3092.853611,3236.439344,3486.974503,3726.91382,3856.501523,4315.032204,4886.743992
Turkmenistan,TKM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5377.655859,5162.62799,4370.432326,4422.498616,3643.921755,3376.021218,3604.658325,3202.21016,3415.071547,3972.272296,4220.621266,4439.092931,4458.432461,4635.825383,4935.246741,5675.739801,6403.447605,7200.813412,8293.641207,8717.714297,9475.02067,10901.52652,11635.79462,12295.33444,13022.10516,13213.05015,13375.22898,13703.51272,14665.42816,15628.45773,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6261.37873,6585.994251,6812.403288,7021.887817,7377.667645,7502.298109,7786.325786,8193.988524,8372.819803,8347.252136,8713.282673,8840.99165,8873.348595,9112.128051,9794.307292,10423.92186,11324.94034,12144.30534,12771.42637,12563.72776,13359.82995,14235.82625,14549.04138,15027.3285,15341.76876,15125.82676,15368.20359,15997.60717,16484.6449,16704.48569,15716.59163,17308.37755,19173.00166
Timor-Leste,TLS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257.976178,1472.110534,1369.318105,1340.69433,1354.038225,1403.57207,1352.102682,1493.943968,1657.533596,1798.687748,1948.212121,2060.820607,2336.242117,2465.869181,2697.359945,2891.18191,3120.859248,3143.324501,3149.447243,3899.07086,5134.014918,5560.243896,4657.382251
Middle East & North Africa (IDA & IBRD countries),TMN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4695.492156,5054.138035,5285.789719,5381.721592,5458.16674,5606.813497,5956.076875,6159.791793,6513.328275,6790.976409,7254.219065,7479.455136,7717.087389,7883.626551,8566.864569,9034.058153,9608.859376,10281.70628,10631.01669,10737.46302,11211.75294,11217.12296,11424.68904,11267.47557,10918.12169,10256.2446,10317.35475,10761.6285,11039.00035,11155.80497,10877.82184,11699.13065,12891.03238
Tonga,TON,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2141.035912,2348.699174,2402.211364,2545.127676,2721.67856,2976.438693,3078.947182,3155.777647,3247.662213,3394.242789,3480.354869,3670.46658,3886.024899,4030.650193,4015.001704,4120.838749,4219.427702,4326.951885,4606.718868,4386.505826,4464.931535,4858.141603,4994.812566,5117.803074,5341.840873,5484.438821,5926.576629,6257.089734,6439.157782,6613.495736,6713.152994,6778.503569,
South Asia (IDA & IBRD),TSA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1262.994205,1303.238922,1379.379925,1440.654032,1525.631056,1629.881948,1736.19446,1794.969791,1877.179782,2008.919456,2097.178587,2198.045698,2269.071424,2435.80828,2644.192058,2887.357268,3153.669234,3420.331327,3547.939471,3767.342095,4037.867377,4268.239073,4611.03515,4800.019711,4976.510795,5190.499504,5519.560321,5827.26026,6271.603484,6561.554987,6270.410392,7019.985325,7937.050741
Sub-Saharan Africa (IDA & IBRD countries),TSS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1789.603557,1811.524536,1802.620958,1788.333287,1799.5814,1853.306255,1933.125385,1999.496794,2020.87964,2043.961479,2108.135099,2189.479033,2297.578518,2377.322696,2532.916548,2696.618628,2870.688511,3044.911489,3177.881549,3203.395935,3338.906195,3461.518092,3453.242286,3588.4887,3748.728014,3739.273895,3765.282683,3811.643394,3910.061296,3983.260219,3858.17502,4098.007476,4434.699139
Trinidad and Tobago,TTO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6799.289717,7192.880784,8040.864265,8122.84914,8543.267792,9010.216653,9787.792314,10667.12302,11624.7849,12691.5232,13821.25432,14651.77087,15972.84861,18535.80753,20431.46573,22251.32613,25819.63035,27618.80225,28937.28429,27677.08431,28753.68792,29064.31237,29988.93459,29737.17302,29992.86533,27840.78766,26218.4612,26481.07297,26486.7534,26787.88747,24703.32151,25419.54592,27515.52642
Tunisia,TUN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3727.612369,3919.240064,4233.238856,4342.331772,4492.95854,4618.786472,4966.545973,5256.072808,5500.896397,5849.127168,6196.743385,6509.908138,6632.818604,7012.839785,7576.978017,8012.211589,8613.620208,9353.557873,9843.913324,10109.96028,10428.54143,10297.42359,10416.94644,10438.94787,10671.9324,10471.21333,10634.50162,10874.94689,11312.25051,11585.14473,10602.50901,11471.4562,12483.63069
Turkiye,TUR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8467.887764,8679.318304,9242.297677,10046.25127,9532.344086,10256.69205,10973.01942,11787.36803,8969.441102,8649.614773,9499.571644,9156.526738,9281.087739,9587.557951,10854.4422,11863.85563,13580.72937,14864.9257,16038.29562,15442.73185,17345.80656,19590.95104,20627.49206,22373.24656,24105.0238,25855.76536,26695.91569,28193.17449,28299.39887,28050.64749,27975.93119,30710.51546,37445.16004
Tuvalu,TUV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1596.427975,1678.538979,1743.789819,1848.547418,2073.025544,2005.122032,1914.919456,2138.571611,2496.839553,2490.876917,2523.11103,2584.514219,2878.365233,2790.423016,2765.030458,2685.904834,2802.943516,3048.1503,3274.039767,3048.721137,2976.19162,3199.673671,3144.911777,3319.533621,3387.500376,3785.429926,4049.092499,4236.399503,4383.450259,5036.655673,4834.394476,5080.765244,5423.048668
Tanzania,TZA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.8898926,948.0987549,951.0390625,954.6403198,952.5892944,975.6486206,1019.361755,1051.777832,1074.710693,1113.147217,1156.62793,1220.888062,1293.652222,1370.328247,1472.281006,1587.423706,1695.14209,1807.446411,1894.538574,1957.614746,2052.958496,2193.044434,2067.22168,2160.780029,2206.361084,2301.802734,2418.739014,2457.569336,2572.215088,2688.211914,2695.524658,2851.774902,3099.17334
Uganda,UGA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.1830011,702.4923687,718.163367,769.353067,808.5950071,895.936776,968.4757857,1005.727839,1035.657787,1098.687716,1123.109496,1171.717419,1254.29859,1320.012354,1405.512288,1497.231228,1660.760428,1795.67184,1932.104554,2017.066703,2094.433582,2271.727824,2030.650958,2038.312988,2121.454381,2171.237146,2141.124329,2128.396869,2239.481676,2345.44067,2365.988411,2478.824101,2693.108305
Ukraine,UKR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7613.644531,7171.255371,6589.552734,5784.656738,4577.827148,4136.163574,3824.486572,3808.273193,3811.875977,3894.403809,4260.276855,4789.681641,5172.960449,5824.124512,6736.79541,7214.111816,8054.040039,9004.879883,9434.435547,8093.555664,8559.929688,9246.769531,9705.358398,11111.05176,10743.58594,10164.32715,11148.19629,11860.56055,12633.51367,13348.02832,13102.7959,14289.04004,12675.43652
Upper middle income,UMC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3262.748359,3403.767194,3504.162819,3687.868772,3863.254174,4064.224105,4313.114754,4580.626309,4570.474851,4746.246066,5129.900473,5389.926515,5684.190043,6086.247813,6702.705047,7400.041487,8349.434339,9308.277995,10189.77864,10490.31565,11400.95244,12397.49798,13203.69532,13894.16728,14344.51743,14409.95889,14846.37454,15621.96114,16680.13905,17507.21957,17442.55492,19435.07978,21530.9076
Uruguay,URY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6655.413075,7082.249592,7772.67407,8121.976465,8848.663184,8852.494314,9463.334366,10390.00245,10922.45637,10853.75585,10841.59098,10631.54923,9945.823793,10212.17121,10999.10049,12176.09356,13048.08388,14250.00278,15530.64543,16254.33213,17688.37794,18937.2042,19290.29345,20445.55621,21645.11895,21948.7664,22618.69178,23384.74019,23950.39333,24551.74617,23309.78652,25663.41061,28851.54016
United States,USA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23888.60001,24342.2589,25418.99078,26387.29373,27694.85342,28690.8757,29967.71272,31459.13898,32853.67695,34515.39023,36329.95607,37133.62311,37997.75966,39490.27496,41724.63163,44123.40707,46302.00088,48050.22378,48570.04598,47194.94335,48650.64313,50065.9665,51784.41857,53291.12769,55123.84979,56762.72945,57866.74493,59907.75426,62823.30944,65120.39466,63528.6343,70219.47245,76329.58227
Uzbekistan,UZB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2658.568958,2677.256798,2375.240142,2322.239835,2204.784523,2190.812418,2225.867604,2337.506628,2426.096414,2538.566618,2658.59476,2796.062943,2916.560149,3064.139926,3341.986737,3643.700878,3987.066407,4419.361874,4832.601605,5167.211472,5469.980737,5844.807562,6061.947154,6302.647244,6494.859941,6680.184701,6796.904892,6840.70986,7289.3295,7717.744117,7822.661958,8607.52745,9535.669691
St. Vincent and the Grenadines,VCT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3936.250836,4104.88398,4448.768693,4731.134478,4758.350072,5224.89512,5383.615702,5669.104817,5973.201729,6230.82997,6486.787936,6759.10586,7243.330309,7904.353819,8488.03186,9017.298375,10000.92025,10670.24973,10969.18328,10934.52636,10622.68745,10837.63989,11052.90857,11694.77549,12199.73312,12425.49324,13530.49064,13575.41649,14379.7556,14784.71408,14457.77892,15271.27028,17212.4297
"Venezuela, RB",VEN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9533.132896,10560.14168,11192.93492,11233.84831,10961.48387,11388.11626,11335.3514,12017.63143,11946.8376,11171.7256,11622.6067,12064.37702,10968.66769,10137.17807,12103.94211,13543.36548,15094.29176,16600.11919,17550.80994,16859.8308,16581.81882,17402.27566,,,,,,,,,,,
British Virgin Islands,VGB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1184.122088,1269.694538,1382.001237,1499.16023,1636.064591,1798.525065,1970.788948,2136.500468,2253.395595,2363.732527,2552.682842,2743.480707,2932.063173,3163.509584,3457.792164,3797.045852,4146.952061,4519.045116,4819.01167,5059.3425,5391.169538,5793.929889,6364.978477,6724.634896,7240.735471,7595.686343,8277.684129,9050.687887,9867.668608,10686.80302,11035.9996,11727.79622,13461.00897
Vanuatu,VUT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638.265182,1704.104813,1744.039674,1754.572804,1907.698213,1920.532703,1954.227457,2037.003831,2036.169356,2023.810833,2139.302078,2059.981741,1933.378851,2005.160665,2089.037227,2214.53629,2417.246832,2493.326283,2619.162617,2651.00383,2652.84197,2728.065774,2741.502519,2736.276785,2806.791359,2778.249817,2867.340123,3031.243172,3118.301296,3200.623455,3008.551637,3090.227958,3290.569371
World,WLD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5573.713346,5776.287193,5942.976477,6104.436757,6334.965682,6590.101526,6878.924185,7168.071231,7306.209821,7560.371635,8016.399699,8294.61597,8578.41511,8949.235378,9552.584769,10161.91182,10989.18997,11753.2739,12292.55522,12242.51597,12889.50278,13574.42663,14103.34544,14605.09515,14970.17417,15107.95583,15536.37889,16185.96516,16991.37641,17643.93574,17230.73967,18820.85248,20693.47423
Samoa,WSM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2159.019452,2174.03823,2204.78576,2328.154713,2294.062107,2472.832568,2671.224772,2706.741515,2768.720999,2840.347758,3022.823053,3292.118858,3511.576727,3751.25825,3957.512437,4339.839031,4550.966786,4669.574124,4894.735664,4864.196573,5184.006698,5448.406558,5295.363088,5344.899043,5431.388279,5646.187146,6098.966116,6238.904021,6287.229435,6615.408449,6402.053278,6107.162079,6089.558852
Kosovo,XKX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6545.425573,6863.694463,7231.002856,7780.594464,8039.207976,8383.397311,8649.449499,9357.135136,10007.68923,10436.16885,11013.72807,11798.48801,11306.22234,13113.69755,14971.15206
"Yemen, Rep.",YEM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1809.109912,1913.498538,2038.812663,2090.392224,2195.755726,2287.961528,2362.863535,2456.259626,2558.41861,2617.157003,2763.469847,2854.337844,2933.641254,3022.45206,3142.122148,3327.609612,3435.021444,3536.904858,3626.125524,3679.949027,3895.223611,3370.915185,3258.192678,3437.429536,,,,,,,,,
South Africa,ZAF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6520.094652,6503.423028,6377.020224,6489.869515,6723.172165,6961.403349,7281.854053,7495.387258,7523.430932,7726.200459,8154.200276,8487.529555,8857.792814,9213.44244,9799.580741,10540.13714,11364.20166,12172.91425,12658.03424,12394.93436,12771.91051,13281.50389,13138.02985,13559.84057,13556.03282,13581.75528,13696.16357,13950.45348,14331.51241,14438.32771,13587.27327,14717.69407,15920.42541
Zambia,ZMB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1541.301115,1553.622868,1524.030316,1626.601344,1481.620383,1518.895874,1602.678008,1649.662665,1619.370137,1674.11347,1730.228182,1808.279115,1861.439087,1968.253839,2095.534953,2242.108832,2409.243466,2587.957949,2742.914871,2909.726342,3136.322798,3267.408278,3357.738371,3506.394962,3463.420045,3352.524885,3322.578918,3395.479686,3508.310756,3515.384644,3361.978869,3627.531178,3975.600639
Zimbabwe,ZWE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1794.153646,1907.652489,1731.232787,1765.451299,1958.125362,1977.675574,2185.928529,2246.209391,2299.395445,2279.549784,2237.30346,2305.776957,2120.32707,1781.158997,1710.70538,1654.894658,1632.78353,1600.065026,1331.942094,1486.267367,1804.037248,2080.611511,2349.028207,2522.038125,2561.728795,2615.090299,2724.452746,2331.780833,2457.309859,2296.845429,2101.804597,2333.973632,2607.927678
